﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At,,,
spotify:track:2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,Good News For People Who Love Bad News,1,3,208466,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:2qc0ai7O1djAFveeVHP322,Pay the Man,Foster The People,III,1,1,233906,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:0kYUrLVQOfx21xuXu7OGrT,All These Things That I've Done,The Killers,Hot Fuss,1,5,301573,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,Manners,1,9,174760,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer (Green Album),1,4,200306,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:4dpEYOPcmHNfvERbiajp3G,Sweetie Little Jean,Cage The Elephant,Tell Me I'm Pretty,1,3,224893,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:45hbq2jmD0Mg5MbPy6kdGb,Jeremy's Storm,Tame Impala,InnerSpeaker,1,7,328413,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:2RUhtNBh43RtSg0WBPPq3m,Naive,The Kooks,Inside In / Inside Out,1,9,203506,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:7H4AhGitjSmRZxKMaeH9wX,Sleep Apnea,Beach Fossils,Clash The Truth,1,3,146293,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,Angles,1,2,235546,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:65OXGbKBQ8gUyJvUd0jNpf,"Boom, Boom, Boom, Boom!!",Vengaboys,Greatest Hits!,1,2,201840,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco,Salad Days,1,9,231723,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:73OIUNKRi2y24Cu9cOLrzM,On the Run,Pink Floyd,The Dark Side of the Moon,1,3,225384,spotify:user:wywymarsh,2019-07-03T15:43:11Z,,,
spotify:track:3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),1,2,158040,spotify:user:wywymarsh,2019-07-03T15:43:02Z,,,
spotify:track:2pMl9Sx4glsuk5ikZtFBtX,Old Town Road,Lil Nas X,Old Town Road,1,1,113005,spotify:user:wywymarsh,2019-07-03T15:43:02Z,,,
spotify:track:1IibC9dNZ2IWB52ZZ5FKRW,Down 4 So Long,"J.Price, ILOVEMAKONNEN",Down 4 So Long,1,1,337319,spotify:user:wywymarsh,2019-07-03T15:43:02Z,,,
spotify:track:13z7W3kTIJNH2JBk3EVNoA,Say It - Illenium Remix,"Flume, Tove Lo, ILLENIUM",Say It (Illenium Remix),1,1,267200,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:0Psz3az3RIYfJpnsajBT8N,Nanã,Polo & Pan,Caravelle,1,6,190826,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2aOlxywgl4nCD4Xh2mLWM7,Spaceship (feat. Uffie),"Galantis, Uffie",Spaceship (feat. Uffie),1,1,167079,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:0Njuk9ivU3IwFfx9sxuwuh,Trndsttr (feat. M. Maggie) - Lucian Remix,"Black Coast, M. Maggie, Lucian",Trndsttr (Lucian Remix) [feat. M. Maggie] (feat. M. Maggie),1,1,179658,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1WvaeujLgn8KNgHvr1BICG,U and I,Breathless,U and I,1,1,327428,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4auZhbHhgbiSMeh0kiHCRk,Say My Name,"ODESZA, Zyra",In Return,1,2,262956,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2NDZ6i6UfOUSKgFiTQKbnv,My Life,"ZHU, Tame Impala",My Life,1,1,294351,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",Queen Of The Clouds,1,17,258386,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2Th9BGKvfZG8bKQSACitwG,It's Strange (feat. K.Flay),"Louis The Child, K.Flay",It's Strange (feat. K.Flay),1,1,245581,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2NAZcL9tLUkdMMb5v3xFVG,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,"Ty Dolla $ign, Future, Rae Sremmurd, Louis The Child",Blasé (feat. Future & Rae Sremmurd) [Remixes],1,1,228750,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,"Disclosure, Eliza Doolittle, Flume",Settle (The Remixes),1,8,282812,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1Q4jb2UjtWUDUojHsB8mLY,Split (Only U),"Tiësto, The Chainsmokers",Split (Only U),1,1,256640,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6zpCJDhdpHPZCcFCJZDqX5,High You Are,"What So Not, Branchez",High You Are (Remixes),1,5,213340,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6ZT3coOj97F6CVvruPtnox,Your Soul,Hippie Sabotage,The Sunny Album (Deluxe Edition),1,2,324806,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4g64deYSvQZ4w9uGpYz2sL,Fire,"Louis The Child, Evalyn",Fire,1,1,205617,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1LQiF6aZfnNgxerxWJRbxw,HyperParadise - Flume Remix,Hermitude,Parallel Paradise,1,1,268306,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:5YdbKvwTk02eOn22jtibho,Weekend - Jai Wolf Remix,"Mocki, Jai Wolf",Kitsuné: Weekend - EP,1,2,249160,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4Z1xD1Wr3EF2uqgEODVPyH,From Here,Louis The Child,OWSLA Worldwide Broadcast,1,7,203720,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:150zGw0P2EJccYJKnFIler,Drop The Game,"Flume, Nick Murphy",Lockjaw,1,1,221894,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:0K1glOFXQzLm3KxjJY5rtK,Gemini (feat. George Maple),"What So Not, George Maple",Gemini (feat. George Maple),1,1,270257,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6aCxdt2bMItKgGKoznDppY,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track","Hermitude, Big K.R.I.T., Mataya, TAPZ",Dark Night Sweet Light,1,14,235186,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6jq6rcOikCZAmjliAgAmfT,Light,San Holo,Light,1,1,239853,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2s9C5THb9llwyVXtjveV4E,Firefly,"Mura Masa, Nao",Someday Somewhere,1,2,228000,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:3WRQUvzRvBDr4AxMWhXc5E,Sunset Lover,Petit Biscuit,Presence,1,12,238906,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:69d67l28GKygFwW4QbyfDR,Lost And Found (ODESZA Remix),Pretty Lights,The Hidden Shades,1,5,278333,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1VCHNbal0VtE2plMRzvoho,Weekend,"Louis The Child, Icona Pop",Weekend,1,1,175058,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:7CotyU8EcChJlqOFnxPPmI,Can't Hide,"Whethan, Ashe",Can't Hide feat. Ashe,1,1,184000,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2BVUOGciUUUqOPSLtHwLGp,GUD VIBRATIONS,"NGHTMRE, SLANDER",GUD VIBRATIONS,1,1,224210,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:556l9P7WVZVyYUBjT1YFTT,When I'm Down,"Whethan, Oliver Tree",When I'm Down,1,1,164680,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2sKTYRCgUHXmIhI2hoBuZE,When I Get There,Big Wild,Invincible EP,1,1,220000,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:21pNGvUyQ8NjcfRrzge25F,What If I Go?,"Mura Masa, Bonzai",Mura Masa,1,7,195466,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4v0134PgBTGsFJiGcV4eJk,Last To Leave (feat. Caroline Ailin),"Louis The Child, Caroline Ailin",Last To Leave (feat. Caroline Ailin),1,1,180147,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4n6z0yh2ZpoGh0RNyGVu52,One Day They'll Know (ODESZA Remix),Pretty Lights,A Color Map of the Sun (Remixes),1,2,260571,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:3y8AEUef1AVfr0npU5UOa9,Dangerous (feat. Joywave),"Big Data, Joywave",2,1,2,280426,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4HWuBSTyTKJF7BXWwu9jjB,Alien Boy - Big Data Remix,"Oliver Tree, Big Data",Alien Boy (Big Data Remix),1,1,180000,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4DWAQLUA3lF3Ozcqni5UY9,Falling (Whethan Redo),"Opia, Whethan",Falling (Whethan Redo),1,1,189677,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:37ztDx3kTe0ictbHdEfRnC,Liquid Lightning,LUZCID,Liquid Lightning,1,1,256000,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6CTG85NJI1Wm60pxTSRNwL,Never Catch Me,"Flying Lotus, Kendrick Lamar",You're Dead!,1,5,234486,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1kcfGBb6kSrGqNIMW7rAlB,Oh Devil,Electric Guest,Plural,1,5,217586,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4f3NHOxgC8Bg21IJBg4cZ3,Freaks - Radio Edit,"Timmy Trumpet, Savage",Freaks,1,1,169160,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1SQe2qfiECmqNMhmCBZOOb,People Say,"Don Diablo, Paije",People Say,1,1,188948,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,"Dynoro, Gigi D'Agostino",In My Mind,1,1,184560,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:698ItKASDavgwZ3WjaWjtz,Faded,Alan Walker,Different World,1,15,212106,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),"Calvin Harris, Rag'n'Bone Man",Giant (with Rag'n'Bone Man),1,1,229184,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:3VvBPkc24zC7x05mgJTyGO,Monody (feat. Laura Brehm),"TheFatRat, Laura Brehm",Monody (feat. Laura Brehm),1,1,290467,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:7uSZPbd8DxdkmSauCKnITY,We Rise,San Holo,We Rise,1,1,266482,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:0wMxtiKJuP6LKq8J3Bj7R8,Music in You,"Sebastien, Boy Tedson",Music in You,1,2,185295,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:52WyhmhBgVbCuRJkJbLfTw,Smoke & Retribution (feat. Vince Staples & Kučka),"Flume, Vince Staples, KUČKA",Skin,1,8,241223,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:3SJv9Gmnq6VXM9xNITfIw1,Live This Nightmare - NGHTMRE Remix,"The Griswolds, NGHTMRE",Live This Nightmare (NGHTMRE Remix),1,1,222857,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:7n1940b6kHcaEewFSZXnXa,Better Not (with Wafia),"Louis The Child, Wafia",Kids At Play- EP,1,3,222865,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:1zRJmhn6IJLKJ5xhzFlV3I,Die Young,Xuitcasecity,Die Young,1,1,144144,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6nDKrPlXdpomGBgAlO7UdP,SOS,"Avicii, Aloe Blacc",SOS,1,1,157202,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:5qIajkw5hVu6tITkwxMCJa,seams,SEAMS,seams,1,1,192075,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2IQB5iBapo0Y37Yc0PtIZc,Contact,"Lulleaux, Giang Pham",Contact,1,1,141875,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:5xBafmhrJzzMsd1dxErIbJ,Nothing Breaks Like a Heart - Don Diablo Remix,"Mark Ronson, Miley Cyrus, Don Diablo",Nothing Breaks Like a Heart (Don Diablo Remix),1,1,216774,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:4sK96UnGx3NjBaqvfTG2dm,Too Close,Alex Clare,The Lateness Of The Hour,1,4,256560,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:6sORqvCM0juK1sIf19V4Ky,Ned Flanders (feat. A$AP Ferg) - Siobhan Bell Remix,"MadeinTYO, A$AP Ferg, Siobhan Bell",Ned Flanders (feat. A$AP Ferg) [Siobhan Bell Remix],1,1,135555,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:2Ecys6fBIO9jsF1pFLhfI6,Void,CharlestheFirst,Void,1,1,169180,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:79q5KdeFB3kyBRykljsGtt,Walrus,KillSonik,Where The River Runs Black EP,1,2,294857,spotify:user:wywymarsh,2019-07-03T15:42:32Z,,,
spotify:track:3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,Some Girls,1,1,288666,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys,1,6,140773,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7tMem33U649eRpq52kfbkw,Art Of Dying - 2014 Mix,George Harrison,All Things Must Pass (Remastered),2,7,218800,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1,5,223613,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:6tYYT8zNxkadSCujCdR6Ur,Flash - Single Version,Queen,Flash Gordon (Deluxe Remastered Version),2,1,168213,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77 (Deluxe Version),1,10,261413,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:6UBQONiLH8kNmmB8UrV2Ef,Genius of Love,Tom Tom Club,Tom Tom Club,1,2,334360,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1A3OA6zON5HHueFm4ejrRF,Because the Night,Patti Smith,Outside Society,1,5,202866,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,Dare!,1,10,236920,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5PTNEMUIsMwsq5IypNrHYM,Macho Man,Village People,The Best Of Village People,1,2,314933,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,Buffalo Springfield,1,1,153693,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,Who's Next,1,1,300400,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,Toulouse Street,1,1,227266,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,Tom Petty & The Heartbreakers,1,10,214733,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered,The Rolling Stones,Some Girls,1,9,265173,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1oV1tu8utgHQjLJsEK9sVl,Take Me to the River - 2005 Remaster,Talking Heads,More Songs About Buildings and Food (Deluxe Version),1,10,302520,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,Boston,1,1,285133,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1,2,257800,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - 2014 Mix,George Harrison,All Things Must Pass (Remastered),1,2,281226,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,London Calling (Remastered),1,1,200480,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,Born To Run,1,5,269920,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,Transformer,1,5,254173,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie,Diamond Dogs (2016 Remastered Version),1,6,274746,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:61UuPxxYUvacEH6SHIK3sU,Brown Sugar - Remastered,The Rolling Stones,Sticky Fingers (Remastered),1,1,228666,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7hVhRCDV100Jq26NGR7adw,Good Times Roll,The Cars,The Cars,1,1,225853,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,Aftermath,1,1,202266,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),1,13,423840,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From The Graduate"" Soundtrack""",Simon & Garfunkel,Bookends,1,10,244026,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:05oETzWbd4SI33qK2gbJfR,Rhiannon,Fleetwood Mac,Fleetwood Mac,1,4,252773,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2Q7LpkYrS0PBpoq3iCqypa,Ramblin' Man,The Allman Brothers Band,Brothers And Sisters (Deluxe Edition),1,2,288160,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping,1,1,283800,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,The Joker,1,5,264503,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,The Captain And Me,1,2,207266,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),1,1,391376,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:0UAJH0k4k3slcE83a9UGCe,Lola - Coca Cola Version,The Kinks,"Lola Versus Powerman and the Moneygoround, Pt. One",1,5,241040,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1H4idkmruFoJBg1DvUv2tY,Band On The Run - Remastered 2010,Wings,Band On The Run (Standard),1,1,313026,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:6c20LH3R4foocWLmYyojWq,Maggie May,Rod Stewart,Every Picture Tells A Story,1,5,350266,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,Hotel California (2013 Remaster),1,3,286219,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Steely Dan,Can't Buy A Thrill,1,6,275466,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4AlgqXQ5QA5bsNa6Nmchz7,Can't You See,The Marshall Tucker Band,Keeping The Love Alive,1,1,362933,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,Greatest Hits,1,17,273600,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7cy1bEJV6FCtDaYpsk8aG6,China Grove,The Doobie Brothers,The Captain And Me,1,3,195306,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,American Fool,1,2,254493,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,Willy And The Poor Boys,1,1,166280,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,1,5,281613,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,1,1,183306,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,Led Zeppelin II,1,7,263333,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,Can't Buy A Thrill,1,1,356733,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,The Band,Music From Big Pink (Remastered),1,5,274493,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,Boston,Boston,1,2,303586,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,Stealers Wheel,1,2,208946,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,1,1,516893,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:34FWzxRaGdAZyGQz0krlHF,Amie - Remastered 1988,Pure Prairie League,Bustin Out,1,6,259426,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,The Animals,1,1,271280,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5AzpZ5ADn1AFPxcEBd2Ugf,Don't Do Me Like That,Tom Petty and the Heartbreakers,Damn The Torpedoes (Deluxe Edition),1,6,161786,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4JwjzS9WFkWlpzGCwh82fn,Atlantic City,The Band,Jericho,1,4,314840,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),1,2,255600,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:4OJFkrRQqol4FsPesF8eu4,Saturday in the Park - 2002 Remaster,Chicago,Chicago V (Expanded & Remastered),1,7,235666,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5qRJD1yaLJ5s0J3JpbgnwA,Evil Woman,Electric Light Orchestra,Flashback,2,2,259826,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,1,2,186826,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,Tom Petty,Wildflowers,1,2,289440,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7GqIDx2QVGOpd4r1fZaUUW,25 or 6 to 4 - 2002 Remaster,Chicago,Chicago II,1,14,289800,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3Xls4cNOwy01dtrNXb1inG,White Room,Cream,Wheels Of Fire,1,1,298333,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3RTUfvRgq3pYTf7XY0FIcS,Lookin' Out My Back Door,Creedence Clearwater Revival,Cosmo's Factory (40th Anniversary Edition),1,5,152453,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,Queen,Jazz (Deluxe Remastered Version),1,12,209413,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:3aSWQJcWnnqgwYbAgidvlV,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,The Definitive Collection,1,9,163680,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
spotify:track:5YzzWlWfAVNvtduNDHKhHc,Touch of Grey,Grateful Dead,The Very Best of the Grateful Dead,1,2,347826,spotify:user:wywymarsh,2019-07-03T15:42:01Z,,,
